empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Z&L 🌿Natural☘️ GLUTEN FREE ☘️,Tienda Holística / Sahumerios,"Alberdi casi, Mendoza 1, P3636ING Ingeniero Juárez, Formosa, Argentina",Ingeniero Juárez,Formosa,0351 370-8516,https://www.facebook.com/share/19sjMNFvmK/,https://maps.google.com/?cid=2774533434292725027,,,,"lunes: 8:00–12:30, 19:00–21:00; martes: 8:00–12:30, 19:00–21:00; miércoles: 8:00–12:30, 19:00–21:00; jueves: 8:00–12:30, 19:00–21:00; viernes: 8:00–12:30, 19:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@zlnaturalglutenfree,,03513708516,5,,Google Places API,2026-05-29
AKKIO Alimentos Saludables,Tienda Holística / Sahumerios,"Fernando Anaquin, P3636 Ingeniero Juárez, Formosa, Argentina",Ingeniero Juárez,Formosa,0370 479-7184,,https://maps.google.com/?cid=1673849606841730843,4.5,2,,"lunes: 8:00–12:00, 16:00–20:00; martes: 8:00–12:00, 16:00–20:00; miércoles: 8:00–12:00, 16:00–20:00; jueves: 8:00–12:00, 16:00–20:00; viernes: 8:00–12:00, 16:00–20:00; sábado: 9:00–12:00; domingo: Cerrado",@akkioalimentossaluda,,03704797184,5,,Google Places API,2026-05-29
UNaF - Facultad de Recursos Naturales,Tienda Holística / Sahumerios,"Av. Dr. Luis Gutnisky 3200, P3600 Formosa, Argentina",Formosa,Formosa,0370 445-4002,http://frn.unf.edu.ar/,https://maps.google.com/?cid=17950476880147380725,4.1,41,,,@unaffacultadderecurs,,03704454002,8,,Google Places API,2026-05-29
Esenciales,Tienda Holística / Sahumerios,"Senador Emilio Tomas, P3600 Formosa, Argentina",Formosa,Formosa,0370 539-3262,,https://maps.google.com/?cid=2644816468126071475,5,1,,"lunes: 8:30–12:30, 16:30–20:30; martes: 8:30–12:30, 16:30–20:30; miércoles: 8:30–12:30, 16:30–20:30; jueves: 8:30–12:30, 16:30–20:30; viernes: 8:30–12:30, 16:30–20:30; sábado: 8:30–12:30, 16:30–20:30; domingo: Cerrado",@esenciales,,03705393262,5,,Google Places API,2026-05-29
AGROS Soluciones - Formosa,Tienda Holística / Sahumerios,"Corrientes 795, P3600 GKM, Formosa, Argentina",GKM,Formosa,0370 442-9990,,https://maps.google.com/?cid=2912413082136587817,4.4,233,,"lunes: 7:30–12:00, 16:00–20:00; martes: 7:30–12:00, 16:00–20:00; miércoles: 7:30–12:00, 16:00–20:00; jueves: 7:30–12:00, 16:00–20:00; viernes: 7:30–12:00, 16:00–20:00; sábado: 8:00–12:30; domingo: Cerrado",@agrossolucionesformo,,03704429990,6,,Google Places API,2026-05-29
Más De Lo Que Me Gusta,Tienda Holística / Sahumerios,"Antonio Danieri 1954, P3600GVE P3600GVE P3600GVE, Formosa, Argentina",P3600GVE P3600GVE,Formosa,,,https://maps.google.com/?cid=11435939658267866466,4.7,3,,,@msdeloquemegusta,,,3,,Google Places API,2026-05-29
Natupbelleza,Tienda Holística / Sahumerios,"Av. González Lelong n°255, P3600CZK Formosa, Argentina",Formosa,Formosa,0370 506-0171,,https://maps.google.com/?cid=7972485065011516101,4.6,37,,"lunes: 8:30–12:30, 17:00–20:30; martes: 8:30–12:30, 17:00–20:30; miércoles: 8:30–12:30, 17:00–20:30; jueves: 8:30–12:30, 17:00–20:30; viernes: 8:30–12:30, 17:00–20:30; sábado: 9:00–13:00, 17:00–20:30; domingo: Cerrado",@natupbelleza,,03705060171,6,,Google Places API,2026-05-29
Bellisima Estética y Cosméticos,Tienda Holística / Sahumerios,"Calle Pedro Ocleppo Barrio Eva Peron Manzana 70 Casa 15, Formosa Argentina;, 3600, P2452 Formosa, Argentina",Formosa,Formosa,0370 15-480-4547,,https://maps.google.com/?cid=12635559371067933970,4.2,27,,"lunes: 9:00–12:00, 15:00–20:00; martes: 9:00–12:00, 15:00–20:00; miércoles: 9:00–12:00, 15:00–20:00; jueves: 9:00–12:00, 15:00–20:00; viernes: 9:00–12:00, 15:00–20:00; sábado: 9:00–20:00; domingo: Cerrado",@bellisimaestticaycos,,0370154804547,6,,Google Places API,2026-05-29
Encantada Makeup,Tienda Holística / Sahumerios,"Av. Ana Esther Elías de Canepa 2.777, P3600 Formosa, Argentina",Formosa,Formosa,0370 454-4123,https://www.instagram.com/encantada_makeup7?igsh=Y3huc2djbmoyZjVn,https://maps.google.com/?cid=14103907813831560268,4.7,31,,,@encantadamakeup,,03704544123,8,,Google Places API,2026-05-29
Ganesha Espacio Holistico,Tienda Holística / Sahumerios,"Ayacucho Este 85, P3600EHE Formosa, Argentina",Formosa,Formosa,0370 464-3706,,https://maps.google.com/?cid=18431546180893352767,,,,lunes: 8:00–21:00; martes: 8:00–21:00; miércoles: 8:00–21:00; jueves: 8:00–21:00; viernes: 8:00–21:00; sábado: 8:00–13:00; domingo: Cerrado,@ganeshaespacioholist,,03704643706,3,,Google Places API,2026-05-29
Yoga Integrador Formosa,Tienda Holística / Sahumerios,"Av. Dr. Luis Gutnisky 4796, P3600 Formosa, Argentina",Formosa,Formosa,,,https://maps.google.com/?cid=5509628823962561915,,,,lunes: 15:00–21:00; martes: 15:00–21:00; miércoles: 15:00–21:00; jueves: 15:00–21:00; viernes: Cerrado; sábado: Cerrado; domingo: Cerrado,@yogaintegradorformos,,,1,,Google Places API,2026-05-29
YOGAYFITNESS,Tienda Holística / Sahumerios,"Juan Ramírez de Velasco 538, C1414 AQL, Cdad. Autónoma de Buenos Aires, Argentina",AQL,Ciudad Autónoma de Buenos Aires,011 15-4917-1214,http://www.yogayfitness.com.ar/,https://maps.google.com/?cid=7165103871587112253,4.9,175,,lunes: 11:00–19:00; martes: 11:00–19:00; miércoles: 11:00–19:00; jueves: 11:00–19:00; viernes: 11:00–19:00; sábado: 11:00–14:00; domingo: Cerrado,@yogayfitness,,0111549171214,8,,Google Places API,2026-05-29
PAL+ Sports Formosa,Tienda Holística / Sahumerios,"Av. 25 de Mayo 506, P3600 Formosa, Argentina",Formosa,Formosa,,,https://maps.google.com/?cid=10732628012588856905,5,1,,,@palsportsformosa,,,3,,Google Places API,2026-05-29
Beant Kaur Yoga,Tienda Holística / Sahumerios,"Julio Argentino Roca 789, P3600LCW P3600LCW, Formosa, Argentina",P3600LCW,Formosa,,,https://maps.google.com/?cid=15586438346035127082,5,2,,,@beantkauryoga,,,3,,Google Places API,2026-05-29
Chango Sport,Tienda Holística / Sahumerios,"Luis Fontana 950, P3600MIP Formosa, Argentina",Formosa,Formosa,0370 498-3858,https://www.changosportformosa.com/,https://maps.google.com/?cid=13308552123658879449,4.4,76,,"lunes: 8:00–12:00, 17:00–21:00; martes: 8:00–12:00, 17:00–21:00; miércoles: 8:00–12:00, 17:00–21:00; jueves: 8:00–12:00, 17:00–21:00; viernes: 8:00–12:00, 17:00–21:00; sábado: 8:00–12:30, 17:00–21:00; domingo: Cerrado",@changosport,,03704983858,8,,Google Places API,2026-05-29
Estudio de Yoga Prana,Tienda Holística / Sahumerios,"Tomás Parkinson 3235, P3600 Formosa, Argentina",Formosa,Formosa,0370 15-408-0876,,https://maps.google.com/?cid=8479421637771639861,5,4,,lunes: 20:30–22:00; martes: Cerrado; miércoles: Cerrado; jueves: 20:30–22:00; viernes: Cerrado; sábado: Cerrado; domingo: Cerrado,@estudiodeyogaprana,,0370154080876,5,,Google Places API,2026-05-29
Matacos Deportes,Tienda Holística / Sahumerios,"Saavedra 241, P3600 Formosa, Argentina",Formosa,Formosa,0370 428-7158,https://www.instagram.com/matacosdeportes?igsh=MXJvbzE5eXJ1N2l2Mg==,https://maps.google.com/?cid=16929811526749581456,4.4,116,,"lunes: 8:00–12:30, 16:30–21:00; martes: 8:00–12:30, 16:30–21:00; miércoles: 8:00–12:30, 16:30–21:00; jueves: 8:00–12:30, 16:30–21:00; viernes: 8:00–12:30, 16:30–21:00; sábado: 8:30–13:00, 16:30–21:00; domingo: Cerrado",@matacosdeportes,,03704287158,8,,Google Places API,2026-05-29
Mariesports,Tienda Holística / Sahumerios,"Moreno 517, P3600EXJ Formosa, Argentina",Formosa,Formosa,0370 401-1742,https://www.instagram.com/mariesports_?igsh=amN6bXBrYXN1anVw&utm_source=qr,https://maps.google.com/?cid=14292729284021108580,4.4,7,,"lunes: 8:00–12:30, 16:30–21:00; martes: 8:00–12:30, 16:30–21:00; miércoles: 8:00–12:30, 16:30–21:00; jueves: 8:00–12:30, 16:30–21:00; viernes: 8:00–12:30, 16:30–21:00; sábado: 8:00–12:30, 16:30–21:00; domingo: Cerrado",@mariesports,,03704011742,7,,Google Places API,2026-05-29
Fatme Boutique,Tienda Holística / Sahumerios,"Peatonal B. Rivadavia 657, P3600 Formosa, Argentina",Formosa,Formosa,0370 478-2447,,https://maps.google.com/?cid=8213289985624344319,4.2,16,,"lunes: 8:30–12:30, 17:00–21:00; martes: 8:30–12:30, 17:00–21:00; miércoles: 8:30–12:30, 17:00–21:00; jueves: 8:30–12:30, 17:00–21:00; viernes: 8:30–12:30, 17:00–21:00; sábado: 9:00–13:00, 17:00–21:00; domingo: Cerrado",@fatmeboutique,,03704782447,5,,Google Places API,2026-05-29
Gimnasio/Yoga,Tienda Holística / Sahumerios,"C. A L Berutti 10, P3600 Formosa, Argentina",Formosa,Formosa,,,https://maps.google.com/?cid=15854494236754538074,,,,,@gimnasioyoga,,,1,,Google Places API,2026-05-29
Ramé. Tienda mágica,Tienda Holística / Sahumerios,"esquina oh'ggigins, Trinidad González 285, P3600 Formosa, Argentina",Formosa,Formosa,0370 423-0673,,https://maps.google.com/?cid=8630855149138485440,4.5,2,,,@ramtiendamgica,,03704230673,5,,Google Places API,2026-05-29
Enmoñadas,Tienda Holística / Sahumerios,"Rivadavia 993, P3600 Formosa, Argentina",Formosa,Formosa,0370 438-8322,http://instagram.com/eeenmonadas,https://maps.google.com/?cid=5020381475113085253,4.9,111,,lunes: 9:00–24:00; martes: 9:00–24:00; miércoles: 9:00–24:00; jueves: 9:00–24:00; viernes: 9:00–24:00; sábado: 9:00–24:00; domingo: 18:00–20:30,@enmoadas,,03704388322,8,,Google Places API,2026-05-29
Perfumes árabes formosa,Tienda Holística / Sahumerios,"Moreno 1002, P3600 Formosa, Argentina",Formosa,Formosa,0370 15-467-9622,https://www.instagram.com/perfumesarabesformosa,https://maps.google.com/?cid=5383725031277590743,,,,"lunes: 8:30–12:30, 16:30–20:30; martes: 8:30–12:30, 16:30–20:30; miércoles: 8:30–12:30, 16:30–20:30; jueves: 8:30–12:30, 16:30–20:30; viernes: 8:30–12:30, 16:30–20:30; sábado: 8:30–12:30, 16:30–20:30; domingo: Cerrado",@perfumesrabesformosa,,0370154679622,5,,Google Places API,2026-05-29
AleLu Regalería Perfumería y Bazar,Tienda Holística / Sahumerios,"Barrio El Porvenir, MZ 25 C 12, P3600 Formosa, Argentina",Formosa,Formosa,0370 453-9172,,https://maps.google.com/?cid=1620587192610572378,5,6,,"lunes: 7:00–9:00, 19:00–22:00; martes: 17:00–22:00; miércoles: 19:00–22:00; jueves: 7:00–10:00, 19:00–22:00; viernes: 19:00–23:00; sábado: 7:00–22:00; domingo: 8:00–11:00",@aleluregaleraperfume,,03704539172,5,,Google Places API,2026-05-29
"EXHALA ESENCIAS,AROMAS Y ALGO MAS",Tienda Holística / Sahumerios,"VR8R+M7, P3600 Formosa, Argentina",Formosa,Formosa,0370 499-1668,,https://maps.google.com/?cid=17854720257700222678,,,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Abierto 24 horas,@exhalaesenciasaromas,,03704991668,3,,Google Places API,2026-05-29
Perfumes Mi Pod- Vape Shop,Tienda Holística / Sahumerios,"Brandsen 257, P3600 Formosa, Argentina",Formosa,Formosa,011 15-2407-2012,http://www.mipodvapeshop.com/,https://maps.google.com/?cid=5475679293547363343,5,48,,"lunes: 10:00–12:00, 17:00–21:00; martes: 10:00–12:00, 17:00–21:00; miércoles: 10:00–12:00, 17:00–21:00; jueves: 10:00–12:00, 17:00–21:00; viernes: 10:00–12:00, 17:00–22:00; sábado: 10:00–12:00, 17:00–22:00; domingo: Cerrado",@perfumesmipodvapesho,,0111524072012,8,,Google Places API,2026-05-29
Perfumería CROMIT,Tienda Holística / Sahumerios,"Av. 25 de Mayo 454, P3600ABZ Formosa, Argentina",Formosa,Formosa,0370 473-3260,,https://maps.google.com/?cid=11083322275623367689,5,9,,"lunes: 9:00–11:30, 18:00–21:00; martes: 9:00–11:30, 18:00–21:00; miércoles: 9:00–11:30, 18:00–21:00; jueves: 9:00–11:30, 18:00–21:00; viernes: 9:00–11:30, 17:00–19:00; sábado: 19:00–21:00; domingo: 19:00–21:00",@perfumeracromit,,03704733260,5,,Google Places API,2026-05-29
Gioambiperfumes,Tienda Holística / Sahumerios,"Misiónes 136, P3600 Formosa, Argentina",Formosa,Formosa,0370 479-6034,,https://maps.google.com/?cid=12794582060567952951,3.3,3,,lunes: Abierto 24 horas; martes: Abierto 24 horas; miércoles: Abierto 24 horas; jueves: Abierto 24 horas; viernes: Abierto 24 horas; sábado: Abierto 24 horas; domingo: Cerrado,@gioambiperfumes,,03704796034,3,,Google Places API,2026-05-29
Aromas y Esencias S.A.,Tienda Holística / Sahumerios,"Entre Ríos 1943, B1868 Piñeyro, Provincia de Buenos Aires, Argentina",Piñeyro,Provincia de Buenos Aires,011 6147-3006,http://instagram.com/aromasyesenciasa,https://maps.google.com/?cid=13613975766388430858,4.3,290,,,@aromasyesenciassa,,01161473006,8,,Google Places API,2026-05-29
Giselle Sowroom Consultora Natura,Tienda Holística / Sahumerios,"P3600 Formosa, Argentina",Formosa,Formosa,,,https://maps.google.com/?cid=14240447004633232518,2,1,,,@gisellesowroomconsul,,,1,,Google Places API,2026-05-29
CASA MAYORISTA MIA,Tienda Holística / Sahumerios,"Vicente Solano Lima, P3600 Formosa, Argentina",Formosa,Formosa,011 6440-6985,,https://maps.google.com/?cid=820378846309756197,4.8,16,,"lunes: 8:00–13:00, 16:00–20:00; martes: 8:00–13:00, 16:00–20:00; miércoles: 8:00–13:00, 16:00–20:00; jueves: 8:00–13:00, 16:00–20:00; viernes: 8:00–13:00, 16:00–20:00; sábado: 8:00–13:00, 16:00–20:00; domingo: Cerrado",@casamayoristamia,,01164406985,5,,Google Places API,2026-05-29
Distribuidora Mayorista Cuatro Reinos,Tienda Holística / Sahumerios,"Salta 1385, M5500 Mendoza, Argentina",,Mendoza,0261 597-9394,https://cuatroreinos.com.ar/,https://maps.google.com/?cid=454664759637151084,4.8,151,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–14:00; domingo: Cerrado,@distribuidoramayoris,,02615979394,8,,Google Places API,2026-05-29
SAHUFAL,Tienda Holística / Sahumerios,"C. Domingo Faustino Sarmiento 81 SUR, J5400 San Juan, Argentina",San Juan,San Juan,0264 480-3959,https://sahufal.com.ar/,https://maps.google.com/?cid=13522741686462121929,4.9,189,,lunes: 9:00–17:00; martes: 9:00–17:00; miércoles: 9:00–17:00; jueves: 9:00–17:00; viernes: 9:00–17:00; sábado: 9:00–14:00; domingo: Cerrado,@sahufal,,02644803959,8,,Google Places API,2026-05-29
Mayorista Mia,Tienda Holística / Sahumerios,"Av. Dr. Nestor Kirchner 4790, P3600IBL Formosa, Argentina",Formosa,Formosa,0370 478-6923,,https://maps.google.com/?cid=2668028367802819688,5,1,,lunes: 9:00–20:00; martes: 9:00–20:00; miércoles: 9:00–20:00; jueves: 9:00–20:00; viernes: 9:00–20:00; sábado: 9:00–20:00; domingo: 9:00–20:00,@mayoristamia,,03704786923,5,,Google Places API,2026-05-29
Aromatizar Mayorista,Tienda Holística / Sahumerios,"Av. Ejercito Argentino 3469, S3016 Santo Tomé, Santa Fe, Argentina",Santo Tomé,Santa Fe,0342 478-4800,http://aromatizarmayorista.com.ar/,https://maps.google.com/?cid=12084381013330274010,4.7,348,,lunes: 7:30–17:30; martes: 7:30–17:30; miércoles: 7:30–17:30; jueves: 7:30–17:30; viernes: 7:30–17:30; sábado: Cerrado; domingo: Cerrado,@aromatizarmayorista,,03424784800,8,,Google Places API,2026-05-29
Santería M.C.,Tienda Holística / Sahumerios,"Gálvez 1371, S2001NWG Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 639-7716,http://www.distribuidoramc.com.ar/,https://maps.google.com/?cid=16105636784277670537,4.3,375,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: Cerrado; domingo: Cerrado,@santeramc,,03416397716,8,,Google Places API,2026-05-29
Distribuidora Melisa,Tienda Holística / Sahumerios,"Suipacha 1222, B1706 Haedo, Provincia de Buenos Aires, Argentina",Haedo,Provincia de Buenos Aires,011 6255-5498,https://www.distribuidoramelisamayorista.com.ar/,https://maps.google.com/?cid=4074053546973611625,4.8,41,,lunes: 7:00–16:00; martes: 7:00–16:00; miércoles: 7:00–16:00; jueves: 7:00–16:00; viernes: 7:00–16:00; sábado: Cerrado; domingo: Cerrado,@distribuidoramelisa,,01162555498,8,,Google Places API,2026-05-29
INSUMOS OESTE,Tienda Holística / Sahumerios,"Chacabuco 528, B1702 Ciudadela, Provincia de Buenos Aires, Argentina",Ciudadela,Provincia de Buenos Aires,011 6871-1977,https://insumosoeste.com.ar/,https://maps.google.com/?cid=13333914091829783371,4.6,89,,lunes: 8:00–15:00; martes: 8:00–15:00; miércoles: 8:00–15:00; jueves: 8:00–15:00; viernes: 8:00–15:00; sábado: Cerrado; domingo: Cerrado,@insumosoeste,,01168711977,8,,Google Places API,2026-05-29
Armonia,Tienda Holística / Sahumerios,"44 Nte. 426, L6360 Gral. Pico, La Pampa, Argentina",General Pico,La Pampa,02302 15-21-0860,http://armoniaonline.com.ar/,https://maps.google.com/?cid=13890217707484227700,4.8,24,,lunes: 7:00–13:00; martes: 7:00–13:00; miércoles: 7:00–13:00; jueves: 7:00–13:00; viernes: 7:00–13:00; sábado: Cerrado; domingo: Cerrado,@armonia,,0230215210860,8,,Google Places API,2026-05-29
La Catedral de Los Sueños,Tienda Holística / Sahumerios,"Andrés Ferreyra 4550, B1678GZP Caseros, Provincia de Buenos Aires, Argentina",Caseros,Provincia de Buenos Aires,3985-8050,http://www.santerialacatedral.com.ar/,https://maps.google.com/?cid=18142345197036279737,4.7,1311,,lunes: 7:00–17:00; martes: 7:00–17:00; miércoles: 7:00–17:00; jueves: 7:00–17:00; viernes: 7:00–17:00; sábado: 7:00–13:00; domingo: Cerrado,@lacatedraldelossueos,,39858050,8,,Google Places API,2026-05-29
Sahumate Aroma & Bienestar,Tienda Holística / Sahumerios,"Dr. Ramón Navarro, K4700 San Fernando del Valle de Catamarca, Catamarca, Argentina",San Fernando del Valle de Catamarca,Catamarca,0383 405-0448,,https://maps.google.com/?cid=2235637456215589161,5,25,,lunes: 10:00–22:00; martes: 10:00–22:00; miércoles: 10:00–22:00; jueves: 10:00–22:00; viernes: 10:00–22:00; sábado: 10:00–22:00; domingo: Cerrado,@sahumatearomabienest,,03834050448,6,,Google Places API,2026-05-29
Distribuidora Esencia Catamarca,Tienda Holística / Sahumerios,"Juan Chavarría 230, K4702 San Fernando del Valle de Catamarca, Catamarca, Argentina",San Fernando del Valle de Catamarca,Catamarca,0383 455-5457,https://agilpedido.com/esenciacatamarca,https://maps.google.com/?cid=9571745989578513809,4.9,9,,"lunes: 9:00–13:00, 17:00–21:00; martes: 9:00–13:00, 17:00–21:00; miércoles: 9:00–13:00, 17:00–21:00; jueves: 9:00–13:00, 17:00–21:00; viernes: 9:00–13:00, 17:00–21:00; sábado: 9:00–13:00; domingo: Cerrado",@distribuidoraesencia,,03834555457,7,,Google Places API,2026-05-29
Los Sahumerios de Manolo,Tienda Holística / Sahumerios,"Dr. Cano 1735, K4700 San Fernando del Valle de Catamarca, Catamarca, Argentina",San Fernando del Valle de Catamarca,Catamarca,0383 432-6519,https://es-la.facebook.com/alfa.centauri.73594,https://maps.google.com/?cid=15528483325730254130,4.8,6,,lunes: 8:30–14:30; martes: 8:30–14:30; miércoles: 8:30–14:30; jueves: 8:30–14:30; viernes: 8:30–14:30; sábado: Cerrado; domingo: Cerrado,@lossahumeriosdemanol,,03834326519,7,,Google Places API,2026-05-29
Virtudes De La Naturaleza,Tienda Holística / Sahumerios,"Junín 564, K4700 San Fernando del Valle de Catamarca, Catamarca, Argentina",San Fernando del Valle de Catamarca,Catamarca,0383 406-1557,,https://maps.google.com/?cid=2673083990359700025,4.2,5,,"lunes: 10:00–14:00; martes: 10:00–14:00, 18:00–20:00; miércoles: 10:00–14:00, 18:00–20:00; jueves: 10:00–14:00, 18:00–24:00; viernes: 0:00–17:00, 18:00–20:00; sábado: 10:00–14:00; domingo: Cerrado",@virtudesdelanaturale,,03834061557,5,,Google Places API,2026-05-29
