empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Cristales Roca,Cristales / Minerales,"General Roca (GNR, R8332 Gral. Roca, Río Negro, Argentina",General Roca,Río Negro,0298 442-9345,https://cristalesroca.com.ar/,https://maps.google.com/?cid=9552793849620974094,4.6,102,,"lunes: 8:30–12:00, 15:30–19:00; martes: 8:30–12:00, 15:30–19:00; miércoles: 8:30–12:00, 15:30–19:00; jueves: 8:30–12:00, 15:30–19:00; viernes: 8:30–12:00, 15:30–19:00; sábado: 9:00–12:30; domingo: Cerrado",@cristalesroca,,02984429345,8,,Google Places API,2026-05-29
Mega Cristal S.R.L.,Cristales / Minerales,"Dr, Av. Juan Bautista Justo 2132, C1414CWX Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4774-8915,https://megacristal.com.ar/,https://maps.google.com/?cid=5482427178988538228,3.4,56,,lunes: 10:00–17:30; martes: 10:00–17:30; miércoles: 10:00–17:30; jueves: 10:00–17:30; viernes: 10:00–17:30; sábado: Cerrado; domingo: Cerrado,@megacristalsrl,,01147748915,6,,Google Places API,2026-05-29
Cristales Mailin - vidrieria y taller de marcos.,Cristales / Minerales,"Santiago del Estero 236, C1075AAF Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2540-0731,https://cristalesmailin.wixsite.com/marqueria,https://maps.google.com/?cid=3439165270273610432,5,11,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: Cerrado; domingo: Cerrado,@cristalesmailinvidri,,01125400731,7,,Google Places API,2026-05-29
Martorelli s.a.,Cristales / Minerales,"Av. Estanislao Zeballos 3170, B1712DCN Castelar, Provincia de Buenos Aires, Argentina",Castelar,Provincia de Buenos Aires,011 4623-7711,https://www.martorelli.com.ar/,https://maps.google.com/?cid=5339481527779742733,4.4,67,,lunes: 8:00–17:00; martes: 8:00–17:00; miércoles: 8:00–17:00; jueves: 8:00–17:00; viernes: 8:00–17:00; sábado: Cerrado; domingo: Cerrado,@martorellisa,,01146237711,8,,Google Places API,2026-05-29
Diaz Cristales,Cristales / Minerales,"Hipólito Yrigoyen 2410, B1640HFX Martínez, Provincia de Buenos Aires, Argentina",Martínez,Provincia de Buenos Aires,011 3147-0423,https://www.instagram.com/diaz.cristales?igsh=ajcyMG9iaXc1b3Nq,https://maps.google.com/?cid=13411916384446899431,3.9,28,,"lunes: 8:30–12:30, 14:00–17:00; martes: 8:30–12:30, 14:00–17:00; miércoles: 8:30–12:30, 14:00–17:00; jueves: 8:30–12:30, 14:00–17:00; viernes: 8:30–12:30, 14:00–17:00; sábado: 8:30–13:00; domingo: Cerrado",@diazcristales,,01131470423,6,,Google Places API,2026-05-29
Vidriería B.W. Cristales,Cristales / Minerales,"Paraguay 3415, C1425BRS Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4821-7500,,https://maps.google.com/?cid=3517614336939928542,2.5,35,,"lunes: 8:00–13:00, 14:00–18:00; martes: 8:00–13:00, 14:00–18:00; miércoles: 8:00–13:00, 14:00–18:00; jueves: 8:00–13:00, 14:00–18:00; viernes: 8:00–13:00, 14:00–18:00; sábado: Cerrado; domingo: Cerrado",@vidrierabwcristales,,01148217500,4,,Google Places API,2026-05-29
Cristales ND Vidriería,Cristales / Minerales,"Maza 939, C1220 ABI, Cdad. Autónoma de Buenos Aires, Argentina",ABI,Ciudad Autónoma de Buenos Aires,011 4937-8560,https://www.instagram.com/queves.espejos?igsh=d2Z1ZnljOThmcHJs&utm_source=qr,https://maps.google.com/?cid=1522386470443541136,4.2,41,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: Cerrado; domingo: Cerrado,@cristalesndvidriera,,01149378560,8,,Google Places API,2026-05-29
Medrano Cristales,Cristales / Minerales,"Av. Medrano 669, C1179AAK Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4861-8448,http://www.medranocristales.com.ar/,https://maps.google.com/?cid=9665651539269668631,4.2,86,,"lunes: 8:00–12:30, 13:30–17:30; martes: 8:00–12:30, 13:30–17:30; miércoles: 8:00–12:30, 13:30–17:30; jueves: 8:00–12:30, 13:30–17:30; viernes: 8:00–12:30, 13:30–17:30; sábado: 9:00–13:00; domingo: Cerrado",@medranocristales,,01148618448,8,,Google Places API,2026-05-29
Piedras en Córdoba,Cristales / Minerales,"Faustino Allende 616, X5000 Córdoba, Argentina",Córdoba,Córdoba,,http://piedrasencordoba.com.ar/,https://maps.google.com/?cid=18085530638876286755,4.7,412,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–14:00; domingo: Cerrado,@piedrasencrdoba,,,6,,Google Places API,2026-05-29
Piedras Rex,Cristales / Minerales,"Gral. Paz 174 P 15, X5000 Córdoba, Argentina",Córdoba,Córdoba,0351 339-6431,https://wa.me/c/5493513396431,https://maps.google.com/?cid=700047377771612987,4.7,67,,lunes: 9:30–18:30; martes: 9:30–18:30; miércoles: 9:30–18:30; jueves: 9:30–18:30; viernes: 9:30–18:30; sábado: 9:30–14:00; domingo: Cerrado,@piedrasrex,,03513396431,8,,Google Places API,2026-05-29
Susseso Piedras y Minerales,Cristales / Minerales,"Libertad 123, C1012 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4382-3529,https://www.sussesoyprosperidad.com/,https://maps.google.com/?cid=13533319236991450946,4.5,92,,lunes: 10:00–17:00; martes: 10:00–17:00; miércoles: 10:00–17:00; jueves: 10:00–17:00; viernes: 10:00–17:00; sábado: Cerrado; domingo: Cerrado,@sussesopiedrasyminer,,01143823529,8,,Google Places API,2026-05-29
Koral stone,Cristales / Minerales,"José Ignacio Gorriti 209, B1832IVF Lomas de Zamora, Provincia de Buenos Aires, Argentina",Lomas de Zamora,Provincia de Buenos Aires,011 4243-2985,https://www.instagram.com/koralstone_?igsh=MTZxdzN3eHB6M3ZraQ==,https://maps.google.com/?cid=15908207090191732742,4.8,79,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–19:00; domingo: Cerrado,@koralstone,,01142432985,8,,Google Places API,2026-05-29
"JCB Gems & Carvings, La Casa de las Piedras",Cristales / Minerales,"Florida 943 Local 2, C1005AAS Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,,https://maps.google.com/?cid=17370301542597625855,4.8,20,,lunes: 11:00–18:00; martes: 11:00–18:00; miércoles: 11:00–18:00; jueves: 11:00–18:00; viernes: 11:00–18:00; sábado: 11:00–16:30; domingo: Cerrado,@jcbgemscarvingslacas,,,4,,Google Places API,2026-05-29
Maluco Das Pedras,Cristales / Minerales,"Sarmiento 2093, C1045 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2356-6563,,https://maps.google.com/?cid=4820101553727217306,4.7,205,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 10:00–14:00; domingo: Cerrado,@malucodaspedras,,01123566563,6,,Google Places API,2026-05-29
El secreto de los minerales iguazu,Cristales / Minerales,"Av. Brasil 27, N3370 Puerto Iguazú, Misiones, Argentina",Puerto Iguazú,Misiones,03757 56-0341,,https://maps.google.com/?cid=375307795302865230,4.9,17,,lunes: 8:00–24:00; martes: 8:00–24:00; miércoles: 8:00–24:00; jueves: 8:00–24:00; viernes: 8:00–24:00; sábado: 8:00–24:00; domingo: 8:00–24:00,@elsecretodelosminera,,03757560341,5,,Google Places API,2026-05-29
Magia de la Tierra,Cristales / Minerales,"C. Malvinas Argentinas N° 5883, D5883 Cortaderas, San Luis, Argentina",Cortaderas,San Luis,0266 462-7461,,https://maps.google.com/?cid=11456093326878738418,5,16,,,@magiadelatierra,,02664627461,5,,Google Places API,2026-05-29
Maury Piedras Naturales,Cristales / Minerales,"Galeria Mitre, Deán Funes 154 local 87, X5000AAD Córdoba, Argentina",Córdoba,Córdoba,0351 236-0430,http://maurypiedras.empretienda.com.ar/,https://maps.google.com/?cid=16963810960675811671,4.5,8,,lunes: 10:00–17:45; martes: 10:00–17:40; miércoles: 10:00–17:40; jueves: 10:00–17:40; viernes: 10:00–17:40; sábado: 10:00–14:30; domingo: Cerrado,@maurypiedrasnaturale,,03512360430,7,,Google Places API,2026-05-29
Minerales Leonardo Gómez Parra,Cristales / Minerales,"Mercado de San Telmo, Estados Unidos 468 local 145, C1101 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,https://mineraleselparaiso.mercadoshops.com.ar/?preview=,https://maps.google.com/?cid=13898397570525264448,4.9,12,,lunes: 13:00–20:30; martes: 13:00–20:30; miércoles: 13:00–20:30; jueves: 13:00–20:30; viernes: 13:00–20:30; sábado: 13:00–20:30; domingo: 13:00–20:30,@mineralesleonardogme,,,5,,Google Places API,2026-05-29
orgonita LOC,Cristales / Minerales,"Juan L. Bibiloni 3400, B1600 Tigre, Provincia de Buenos Aires, Argentina",Tigre,Provincia de Buenos Aires,011 6004-1419,https://instagram.com/orgonitasloc?igshid=1t262s4rctvn,https://maps.google.com/?cid=3797684806539640835,5,2,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–13:00; domingo: Cerrado,@orgonitaloc,,01160041419,7,,Google Places API,2026-05-29
Piedras semipreciosas de la INDIA,Cristales / Minerales,"Lavalle 459, S2000 Rosario, Santa Fe, Argentina",Rosario,Santa Fe,0341 356-1402,https://www.facebook.com/piedrassemipreciosasdelaINDIA/,https://maps.google.com/?cid=4383482933906646732,5,1,,lunes: 8:00–19:00; martes: 8:00–19:00; miércoles: 8:00–19:00; jueves: 8:00–19:00; viernes: 8:00–19:00; sábado: 8:00–19:00; domingo: Cerrado,@piedrassemipreciosas,,03413561402,7,,Google Places API,2026-05-29
Productores Mineros,Cristales / Minerales,"Ayacucho 1823, N3301FTA Posadas, Misiones, Argentina",Posadas,Misiones,0376 415-0372,http://www.productoresmineros.ar/,https://maps.google.com/?cid=16088336803093738745,4.7,10,,"lunes: 9:00–13:00, 16:30–20:30; martes: 9:00–13:00, 16:30–20:30; miércoles: 9:00–13:00, 16:30–20:30; jueves: 9:00–13:00, 16:30–20:30; viernes: 9:00–13:00, 16:30–20:30; sábado: 9:00–13:00, 16:30–20:30; domingo: Cerrado",@productoresmineros,,03764150372,7,,Google Places API,2026-05-29
Turmalina Piedras Naturales,Cristales / Minerales,"Int. Egidio Casnati 438, M5600 San Rafael, Mendoza, Argentina",San Rafael,Mendoza,0260 459-1300,https://turmalinapiedras.com.ar/,https://maps.google.com/?cid=10520788898817381073,5,31,,"lunes: 18:00–20:30; martes: 18:00–20:30; miércoles: 18:00–20:30; jueves: 10:00–12:00, 18:30–20:30; viernes: 10:00–12:00, 18:30–20:30; sábado: Cerrado; domingo: Cerrado",@turmalinapiedrasnatu,,02604591300,8,,Google Places API,2026-05-29
Artesanías jym,Cristales / Minerales,"Rivadavia 2333.loc.29 entrada a galería sacoa, B7600 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,0223 437-7198,,https://maps.google.com/?cid=13853859386143321621,5,5,,,@artesanasjym,,02234377198,5,,Google Places API,2026-05-29
Minerales Traslasierra,Cristales / Minerales,"5887, 5491, Córdoba, Argentina",,Córdoba,03544 64-4168,https://www.mineralestraslasierra.com/,https://maps.google.com/?cid=5686066478742729819,5,6,,,@mineralestraslasierr,,03544644168,7,,Google Places API,2026-05-29
Somos Rêves,Cristales / Minerales,"Melincué 2738, C1417 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 7138-6064,http://somosreves.empretienda.com.ar/,https://maps.google.com/?cid=10512279800587237538,4.9,29,,,@somosrves,,01171386064,8,,Google Places API,2026-05-29
Piedras Preciosas Joyeria,Cristales / Minerales,"Ayacucho 1997, N3301FTB Posadas, Misiones, Argentina",Posadas,Misiones,,,https://maps.google.com/?cid=12936872282513683113,4.8,9,,,@piedraspreciosasjoye,,,3,,Google Places API,2026-05-29
Piedras Argentinas,Cristales / Minerales,"Av. Centenario 138, D5750 La Toma, San Luis, Argentina",La Toma,San Luis,0266 486-6445,http://www.piedrasargentinas.com.ar/,https://maps.google.com/?cid=9263114069246169714,4.4,77,,"lunes: 9:30–13:00, 15:00–19:00; martes: 9:30–13:00, 15:00–19:00; miércoles: 9:30–13:00, 15:00–19:00; jueves: 9:30–13:00, 15:00–19:00; viernes: 9:30–13:00, 15:00–19:00; sábado: 10:00–13:00; domingo: Cerrado",@piedrasargentinas,,02664866445,8,,Google Places API,2026-05-29
Barlina Style,Cristales / Minerales,"Juncal 2800, C1425 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2829-2169,http://www.barlinastyle.ar/,https://maps.google.com/?cid=3605786730892094522,5,51,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: Cerrado; domingo: Cerrado,@barlinastyle,,01128292169,8,,Google Places API,2026-05-29
Arcana - Tienda Esotérica,Cristales / Minerales,"SÓLO TIENDA ONLINE, Gral. Urquiza 1205, C1243 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-4079-0799,https://www.arcana.com.ar/,https://maps.google.com/?cid=12962233544322544230,5,626,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–19:00; domingo: 9:00–19:00,@arcanatiendaesotrica,,0111540790799,8,,Google Places API,2026-05-29
Serna,Cristales / Minerales,"Galería Iommi, Avenida Argentina, Q8300 Neuquén, Argentina",Neuquén,Neuquén,0299 609-1060,,https://maps.google.com/?cid=775080960949762679,,,,lunes: 8:00–18:00; martes: 8:00–18:00; miércoles: 8:00–18:00; jueves: 8:00–18:00; viernes: 8:00–18:00; sábado: Cerrado; domingo: Cerrado,@serna,,02996091060,3,,Google Places API,2026-05-29
Terapeuta holística/Cristales energéticos/runas/astrología/chamanismo/Piedra del Alma,Cristales / Minerales,"Buenos Aires, C1683 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3450-3290,http://www.piedradelalma.site/,https://maps.google.com/?cid=2482016893274301860,4.9,78,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 10:00–13:00; domingo: Cerrado,@terapeutaholsticacri,,01134503290,8,,Google Places API,2026-05-29
La Botica Milagrosa Rivadavia 2651,Cristales / Minerales,"Av. Rivadavia 2651, C1034 ACF, Cdad. Autónoma de Buenos Aires, Argentina",ACF,Ciudad Autónoma de Buenos Aires,011 4951-2020,http://www.laboticamilagrosa.com.ar/,https://maps.google.com/?cid=18065971071057608373,4.3,522,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–18:00; domingo: Cerrado,@laboticamilagrosariv,,01149512020,8,,Google Places API,2026-05-29
Yatras tienda holística,Cristales / Minerales,"Av. Corrientes 2168, C1884 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3775-2091,https://yatras.com.ar/?fbclid=PAAabAmH8b6wKRkkLwkqtGEZZyLoNwkWs8Cx8bhRUhF74lM9rQpz0S0ftgJSI,https://maps.google.com/?cid=4914806078634132474,4.9,147,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–13:00; domingo: Cerrado,@yatrastiendaholstica,,01137752091,8,,Google Places API,2026-05-29
El mundo de las piedras preciosas,Cristales / Minerales,"Uritorco, X5158 Villa Parque Síquiman, Córdoba, Argentina",Villa Parque Síquiman,Córdoba,,,https://maps.google.com/?cid=1196894721027879030,4,97,,"lunes: 9:30–13:00, 16:30–19:30; martes: 9:30–13:00, 16:30–19:30; miércoles: 9:30–13:00, 16:30–19:30; jueves: 9:30–13:00, 16:30–19:30; viernes: 9:30–13:00, 16:30–19:30; sábado: 9:30–13:00, 16:30–19:30; domingo: 10:30–13:00, 17:00–19:30",@elmundodelaspiedrasp,,,4,,Google Places API,2026-05-29
Piedras y Tienda Holistica,Cristales / Minerales,"Maitén 7849, 5000 Córdoba, Argentina",Córdoba,Córdoba,0351 770-9491,,https://maps.google.com/?cid=7100979704236149819,5,46,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–13:00; domingo: Cerrado,@piedrasytiendaholist,,03517709491,6,,Google Places API,2026-05-29
Orgonitos® | Orgonitas Energéticas,Cristales / Minerales,"7009 Pablo, Av. Ardizone, X5003 Córdoba, Argentina",Córdoba,Córdoba,0351 759-6182,https://orgonitas.com.ar/,https://maps.google.com/?cid=14214898743513354359,4.9,353,,lunes: 10:00–16:00; martes: 10:00–16:00; miércoles: 10:00–16:00; jueves: 10:00–16:00; viernes: 10:00–16:00; sábado: Cerrado; domingo: Cerrado,@orgonitosorgonitasen,,03517596182,8,,Google Places API,2026-05-29
Pini Piedras,Cristales / Minerales,"Av. Boedo 955, C1218 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3845-4357,https://pinipiedras.mitiendanube.com/,https://maps.google.com/?cid=3411251059599790942,5,23,,lunes: 17:00–20:00; martes: 17:00–20:00; miércoles: 17:00–20:00; jueves: 17:00–20:00; viernes: 17:00–20:00; sábado: 17:00–20:00; domingo: Cerrado,@pinipiedras,,01138454357,8,,Google Places API,2026-05-29
Petra. Piedras Naturales py,Cristales / Minerales,"Tavytera 1467, Asunción 001432, Paraguay",Asunción,Asunción,0974 219264,https://www.facebook.com/Piedras-Naturales-py-110636704954894/,https://maps.google.com/?cid=3346628891696315182,4.9,11,,lunes: 10:00–17:00; martes: 10:00–17:00; miércoles: 10:00–15:30; jueves: 10:00–17:00; viernes: 10:00–17:00; sábado: Cerrado; domingo: 10:00–17:00,@petrapiedrasnaturale,,0974219264,7,,Google Places API,2026-05-29
Pacha Kuyuy,Cristales / Minerales,"Mercedes 4599 Frente de color Bordó - Triple Esq. Gutenberg, Gabriela Mistral y, 1417 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 6525-8334,https://www.mercadolibre.com.ar/tienda/pacha-kuyuy,https://maps.google.com/?cid=6678658628309202726,4.7,262,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 8:00–13:00; domingo: Cerrado,@pachakuyuy,,01165258334,8,,Google Places API,2026-05-29
Monte Kurama,Cristales / Minerales,"Av. Sta. Fe 2335, C1123 AAF, Cdad. Autónoma de Buenos Aires, Argentina",AAF,Ciudad Autónoma de Buenos Aires,011 7661-8200,https://www.montekurama.com.ar/,https://maps.google.com/?cid=18433232341465691693,4.8,1643,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–19:00; domingo: Cerrado,@montekurama,,01176618200,8,,Google Places API,2026-05-29
Azabache Mendoza,Cristales / Minerales,"Castellani 398 Local 1, M5504 Godoy Cruz, Mendoza, Argentina",Godoy Cruz,Mendoza,0261 561-8121,https://azbmdz.mitiendanube.com/,https://maps.google.com/?cid=14337761421413878629,4.9,47,,"lunes: 10:00–13:30, 15:30–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–13:00; domingo: Cerrado",@azabachemendoza,,02615618121,8,,Google Places API,2026-05-29
TODO PIEDRA,Cristales / Minerales,"Av. Gaona 3481, B1748 Gral. Rodríguez, Provincia de Buenos Aires, Argentina",General Rodríguez,Provincia de Buenos Aires,011 2587-6337,http://www.pirestodopiedra.com.ar/,https://maps.google.com/?cid=4061899439123459230,4.6,157,,"lunes: 8:30–12:30, 14:00–5:30; martes: 8:30–12:30, 14:00–17:00; miércoles: 8:30–12:30, 14:00–5:30; jueves: 8:30–12:30, 14:00–5:30; viernes: 8:30–12:30, 14:00–5:30; sábado: 8:30–12:30; domingo: Cerrado",@todopiedra,,01125876337,8,,Google Places API,2026-05-29
