empresa,rubro,direccion,ciudad,provincia,telefono,website,google_maps_url,rating,reviews_count,price_level,horarios,instagram,email,whatsapp,score_ia,observaciones,fuente,fecha_extraccion
Aromas del Sahukan,Tienda Holística / Sahumerios,"Av.Rivadavia 4532 Galeria Alefa-Local 7, 1424 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 6898-1729,https://aromasdelsahukan.com.ar/,https://maps.google.com/?cid=3183725797442144321,4.5,47,,"lunes: 10:00–14:00, 16:00–19:00; martes: 10:00–14:00, 16:00–19:00; miércoles: 10:00–14:00, 16:00–19:00; jueves: 10:00–14:00, 16:00–19:00; viernes: 10:00–19:00; sábado: 10:00–15:00; domingo: Cerrado",@aromasdelsahukan,nuvempago@2x.png,01168981729,8,,Google Places API,2026-05-29
Santería y Regalería San Miguel,Tienda Holística / Sahumerios,"Zelarrayán 364, B8000 Bahía Blanca, Provincia de Buenos Aires, Argentina",Bahía Blanca,Provincia de Buenos Aires,0291 463-7422,https://santeriasanmiguel.com.ar/,https://maps.google.com/?cid=4583113546248103229,4.7,79,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:30–13:30; domingo: Cerrado,@santerayregalerasanm,santeriasanmiguel.bb@gmail.com,02914637422,8,,Google Places API,2026-05-29
Draca Humos - Mayorista de Regalos Únicos - ENVIOS A TODO EL PAÍS,Tienda Holística / Sahumerios,"José Cabral 2113, C7000 Tandil, Provincia de Buenos Aires, Argentina",Tandil,Provincia de Buenos Aires,011 2690-9643,http://www.dracahumos.com/,https://maps.google.com/?cid=3446742225649190608,5,87,,,@dracahumosmayoristad,,01126909643,8,,Google Places API,2026-05-29
No te olvides que sos alma ️ Sahumerios,Tienda Holística / Sahumerios,"C. 111 N°4420, B1650 Villa Juan Martín de Pueyrredón, Provincia de Buenos Aires, Argentina",Villa Juan Martín de Pueyrredón,Provincia de Buenos Aires,011 4418-8949,https://noteolvidesquesosalma.tiendanegocio.com/,https://maps.google.com/?cid=1435060549802179465,5,2,,lunes: 7:00–20:00; martes: 7:00–20:00; miércoles: 7:00–20:00; jueves: 7:00–20:00; viernes: 7:00–20:00; sábado: 7:00–20:00; domingo: 7:00–20:00,@noteolvidesquesosalm,noteolvidesquesosalma@gmail.com,01144188949,7,,Google Places API,2026-05-29
Limala Deco,Tienda Holística / Sahumerios,"Av. S. Martín 1801, C1416CRG Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2624-8332,http://limaladeco.com.ar/,https://maps.google.com/?cid=4085298179391878597,4.5,751,,lunes: 10:30–19:00; martes: 10:30–19:00; miércoles: 10:30–19:00; jueves: 10:30–19:00; viernes: 10:30–19:00; sábado: 10:30–16:00; domingo: Cerrado,@limaladeco,decolimala@yahoo.com,01126248332,8,,Google Places API,2026-05-29
"GP_Artesanías & Cosmética - Insumos Cosmética Nat, Jabón, Velas, Sahumerios, Resina. Talleres y Cursos gratis.",Tienda Holística / Sahumerios,"Tucumán 81, B1617 Gral. Pacheco, Provincia de Buenos Aires, Argentina",General Pacheco,Provincia de Buenos Aires,011 3771-9971,http://www.gpartesanias.com.ar/,https://maps.google.com/?cid=11457900209765807521,4.7,195,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:30–13:00; domingo: Cerrado,@gpartesanascosmticai,gpartesanias.insumos@gmail.com,01137719971,8,,Google Places API,2026-05-29
Humos del Sur,Tienda Holística / Sahumerios,"Azcuénaga 327, C1029AAG Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 4952-9231,,https://maps.google.com/?cid=15513634989968511821,4.1,25,,lunes: 8:30–18:30; martes: 8:30–18:30; miércoles: 8:30–18:30; jueves: 8:30–18:30; viernes: 8:30–18:30; sábado: 8:30–18:30; domingo: Cerrado,@humosdelsur,,01149529231,6,,Google Places API,2026-05-29
Sahumar,Tienda Holística / Sahumerios,"Bonpland 1197, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 15-2396-2872,https://sahumar.com/,https://maps.google.com/?cid=6983654250273368627,4.9,380,,lunes: 11:00–20:00; martes: 11:00–20:00; miércoles: 11:00–20:00; jueves: 11:00–20:00; viernes: 11:00–20:00; sábado: 14:00–20:00; domingo: Cerrado,@sahumar,nuvempago@2x.png,0111523962872,8,,Google Places API,2026-05-29
La cueva de Adulam - Insumos,Tienda Holística / Sahumerios,"Sara Maqueda 6972, B1669 Del Viso, Provincia de Buenos Aires, Argentina",Del Viso,Provincia de Buenos Aires,011 6672-2220,https://www.e-s-e-n-c-i-a-s.com/,https://maps.google.com/?cid=2217736872373009919,5,65,,lunes: Cerrado; martes: 13:00–20:00; miércoles: Cerrado; jueves: 13:00–20:00; viernes: Cerrado; sábado: Cerrado; domingo: Cerrado,@lacuevadeadulaminsum,contacto@ejemplo.com,01166722220,8,,Google Places API,2026-05-29
Aromas El Cipres,Tienda Holística / Sahumerios,"Faro Recalada 1072, B8153 Monte Hermoso, Provincia de Buenos Aires, Argentina",Monte Hermoso,Provincia de Buenos Aires,02921 40-1941,http://www.aromaselcipres.com.ar/,https://maps.google.com/?cid=13837291679194153289,5,57,,"lunes: 9:30–12:30, 17:00–20:00; martes: 9:30–12:30, 17:30–20:00; miércoles: 9:30–12:30, 17:00–20:00; jueves: 9:30–12:30, 17:00–20:00; viernes: 9:30–12:30, 17:00–20:00; sábado: 9:30–12:30, 17:00–20:00; domingo: Cerrado",@aromaselcipres,contacto.lohas@gmail.com,02921401941,8,,Google Places API,2026-05-29
Tienda Holística Khewra,Tienda Holística / Sahumerios,"Cnel. Ramón L. Falcón 7055 LOCAL 7, C1408 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,,http://www.khewra.com.ar/,https://maps.google.com/?cid=7080524232139446200,4.7,35,,lunes: 12:00–18:30; martes: 12:00–18:30; miércoles: 12:00–18:30; jueves: 12:00–18:30; viernes: 12:00–18:30; sábado: 12:00–18:30; domingo: Cerrado,@tiendaholsticakhewra,nuvempago@2x.png,5491136776176,6,,Google Places API,2026-05-29
Tienda Holística Somos Vibrah,Tienda Holística / Sahumerios,"Domingo Faustino Sarmiento 1675, B1663EDM San Miguel, Provincia de Buenos Aires, Argentina",San Miguel,Provincia de Buenos Aires,011 3580-4829,https://somosvibrah.mitiendanube.com/,https://maps.google.com/?cid=9902881660739392416,5,162,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 9:00–15:00; domingo: Cerrado,@tiendaholsticasomosv,,01135804829,8,,Google Places API,2026-05-29
Yatras tienda holística,Tienda Holística / Sahumerios,"Av. Corrientes 2168, C1884 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 3775-2091,https://yatras.com.ar/?fbclid=PAAabAmH8b6wKRkkLwkqtGEZZyLoNwkWs8Cx8bhRUhF74lM9rQpz0S0ftgJSI,https://maps.google.com/?cid=4914806078634132474,4.9,147,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–13:00; domingo: Cerrado,@yatrastiendaholstica,nuvempago@2x.png,01137752091,8,,Google Places API,2026-05-29
Sándala tienda holistica,Tienda Holística / Sahumerios,"Cuenca 3312, C1417 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 2739-3320,,https://maps.google.com/?cid=8251031457262892784,4.8,58,,"lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:30–14:00, 15:00–20:00; domingo: Cerrado",@sndalatiendaholistic,,01127393320,6,,Google Places API,2026-05-29
Monte Kurama,Tienda Holística / Sahumerios,"Av. Sta. Fe 2335, C1123 AAF, Cdad. Autónoma de Buenos Aires, Argentina",AAF,Ciudad Autónoma de Buenos Aires,011 7661-8200,https://www.montekurama.com.ar/,https://maps.google.com/?cid=18433232341465691693,4.8,1643,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–19:00; domingo: Cerrado,@montekurama,nuvempago@2x.png,01176618200,8,,Google Places API,2026-05-29
Tienda Holística El Serafin,Tienda Holística / Sahumerios,"Brandsen 1216, C1287AAB Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 5127-1347,,https://maps.google.com/?cid=3255953738541231088,4.5,72,,lunes: 11:00–19:00; martes: 11:00–19:00; miércoles: 11:00–19:00; jueves: 11:00–19:00; viernes: 11:00–19:00; sábado: 11:00–19:00; domingo: Cerrado,@tiendaholsticaelsera,,01151271347,6,,Google Places API,2026-05-29
Continúa - Tienda Holística,Tienda Holística / Sahumerios,"Golfers 2987, esquina San Antonio de Areco, B1667 Manuel Alberti, Provincia de Buenos Aires, Argentina",Manuel Alberti,Provincia de Buenos Aires,011 3310-5984,https://www.instagram.com/continua.tiendaholistica?igsh=dTIzMmhjc2k5anY1,https://maps.google.com/?cid=13344248861199981536,5,17,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–14:00; domingo: Cerrado,https://www.instagram.com/continua.tiendaholistica?igsh=dTIzMmhjc2k5anY1,,01133105984,7,,Google Places API,2026-05-29
"Soy Luz, tienda holística",Tienda Holística / Sahumerios,"Av. Dr. Honorio Pueyrredón 1235, C1414CEB C1414CEB, Cdad. Autónoma de Buenos Aires, Argentina",C1414CEB,Ciudad Autónoma de Buenos Aires,,https://instagram.com/soy_luz_productos_energeticos?utm_medium=copy_link,https://maps.google.com/?cid=5269597077323867926,5,24,,"lunes: 16:00–20:00; martes: 11:00–13:30, 16:00–20:00; miércoles: 11:00–13:30, 16:00–20:00; jueves: 11:00–13:30, 16:00–20:00; viernes: 11:00–13:30, 16:00–20:00; sábado: 11:00–14:00; domingo: Cerrado",https://instagram.com/soy_luz_productos_energeticos?utm_medium=copy_link,,,6,,Google Places API,2026-05-29
LA TIENDITA HOLISTICA,Tienda Holística / Sahumerios,"De Dominicis 782, B2804 Campana, Provincia de Buenos Aires, Argentina",Campana,Provincia de Buenos Aires,03489 63-9568,https://latienditaholistica.empretienda.com.ar/,https://maps.google.com/?cid=822587886672768826,5,7,,"lunes: 9:30–12:30, 17:00–20:30; martes: 9:30–12:30, 17:00–20:30; miércoles: 9:30–12:30, 17:00–20:30; jueves: 9:30–12:30, 17:00–20:30; viernes: 9:30–12:30, 17:00–20:30; sábado: 10:00–12:30, 17:00–20:00; domingo: Cerrado",@latienditaholistica,rominasoledadisturiz@gmail.com,03489639568,7,,Google Places API,2026-05-29
ITUK Tienda holistica y santeria,Tienda Holística / Sahumerios,"Dorrego 1057, S2000 DHU, Santa Fe, Argentina",DHU,Santa Fe,0341 596-7062,https://ituk.empretienda.com.ar/,https://maps.google.com/?cid=1987199679846338443,4.9,44,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 11:00–13:00; domingo: Cerrado,@ituktiendaholisticay,ituk.tiendaholistica@gmail.com,03415967062,8,,Google Places API,2026-05-29
Tienda Holistica Namaste,Tienda Holística / Sahumerios,"Juan A. Bussolini 3696, B1665HOC José C. Paz, Provincia de Buenos Aires, Argentina",José C. Paz,Provincia de Buenos Aires,011 3925-1618,,https://maps.google.com/?cid=6041225215632933368,5,31,,lunes: Cerrado; martes: Cerrado; miércoles: Cerrado; jueves: Cerrado; viernes: Cerrado; sábado: 9:00–20:00; domingo: Cerrado,@tiendaholisticanamas,,01139251618,6,,Google Places API,2026-05-29
kalmazen tienda holistica ONLINE,Tienda Holística / Sahumerios,"Av. Olazábal 5219, C1431 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,5808-2390,http://www.kalmazen.com/,https://maps.google.com/?cid=13582871925841199521,3.8,4,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–20:00; domingo: Cerrado,@kalmazentiendaholist,kalmazen@gmail.com,58082390,5,,Google Places API,2026-05-29
Tienda HolÍstica Aroma y Fe,Tienda Holística / Sahumerios,"Antártida Argentina 1702 Local 4, B1836 Llavallol, Provincia de Buenos Aires, Argentina",Llavallol,Provincia de Buenos Aires,011 6072-7837,https://www.instagram.com/invites/contact/?i=wm82b7xrmeac&utm_content=nad83ig,https://maps.google.com/?cid=745538007381972930,5,1,,lunes: 10:00–19:00; martes: 10:00–19:00; miércoles: 10:00–19:00; jueves: 10:00–19:00; viernes: 10:00–19:00; sábado: 10:00–19:00; domingo: Cerrado,https://www.instagram.com/invites/contact/?i=wm82b7xrmeac&utm_content=nad83ig,,01160727837,7,,Google Places API,2026-05-29
Eterno Sol Tienda Holistica,Tienda Holística / Sahumerios,"Av. Gaspar Campos 6433, B1665 José C. Paz, Provincia de Buenos Aires, Argentina",José C. Paz,Provincia de Buenos Aires,011 6156-7728,,https://maps.google.com/?cid=17205657401897910818,4.9,52,,lunes: 9:00–18:00; martes: 9:00–18:00; miércoles: 9:00–18:00; jueves: 9:00–18:00; viernes: 9:00–18:00; sábado: 9:00–18:00; domingo: Cerrado,@eternosoltiendaholis,,01161567728,6,,Google Places API,2026-05-29
Holístico Natural,Tienda Holística / Sahumerios,"Gabriela Mistral 3147 2 B, C1419 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 6218-4298,http://www.holisticonatural.com.ar/,https://maps.google.com/?cid=17804405026900473976,4.6,32,,lunes: 10:00–12:00; martes: 10:00–12:00; miércoles: 10:00–12:00; jueves: 10:00–12:00; viernes: 14:00–18:00; sábado: Cerrado; domingo: Cerrado,@holsticonatural,nuvempago@2x.png,01162184298,8,,Google Places API,2026-05-29
Centro Holistico Yggdrasil,Tienda Holística / Sahumerios,"Olazábal 1909, B7600 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,0223 669-1367,http://chy.com.ar/,https://maps.google.com/?cid=17758464431945651996,4.5,31,,"lunes: 16:00–20:00; martes: 11:00–13:30, 16:00–20:00; miércoles: 11:00–13:30, 16:00–20:00; jueves: 11:00–13:30, 16:00–20:00; viernes: 11:00–13:30, 16:00–20:00; sábado: 11:00–14:00, 16:00–19:30; domingo: Cerrado",@centroholisticoyggdr,,02236691367,8,,Google Places API,2026-05-29
Piedras y Tienda Holistica,Tienda Holística / Sahumerios,"Maitén 7849, 5000 Córdoba, Argentina",Córdoba,Córdoba,0351 770-9491,,https://maps.google.com/?cid=7100979704236149819,5,46,,lunes: 9:00–19:00; martes: 9:00–19:00; miércoles: 9:00–19:00; jueves: 9:00–19:00; viernes: 9:00–19:00; sábado: 9:00–13:00; domingo: Cerrado,@piedrasytiendaholist,,03517709491,6,,Google Places API,2026-05-29
Abrete Corazon Tienda y Centro Holístico,Tienda Holística / Sahumerios,"Paunero 1448, B1663GJG Buenos Aires, Provincia de Buenos Aires, Argentina",Buenos Aires,Provincia de Buenos Aires,011 2582-8388,https://www.abretecorazon.com.ar/,https://maps.google.com/?cid=18200345085134439108,4.8,59,,lunes: 10:00–20:00; martes: 10:00–20:00; miércoles: 10:00–20:00; jueves: 10:00–20:00; viernes: 10:00–20:00; sábado: 10:00–20:00; domingo: Cerrado,@abretecorazontienday,nuvempago@2x.png,01125828388,8,,Google Places API,2026-05-29
Tienda holistica MCH AROMAS MÁGICOS,Tienda Holística / Sahumerios,"CRA, Semana de Mayo 1530, B1746 Francisco Alvarez, Provincia de Buenos Aires, Argentina",Francisco Alvarez,Provincia de Buenos Aires,011 3390-8693,,https://maps.google.com/?cid=7557531859701382711,5,4,,"lunes: 9:30–13:00, 16:30–20:00; martes: 9:30–13:00, 16:30–20:00; miércoles: 9:30–13:00, 16:30–20:00; jueves: 9:30–13:00, 16:30–20:00; viernes: 9:30–13:00, 16:30–20:00; sábado: 9:30–13:00, 16:30–20:00; domingo: Cerrado",@tiendaholisticamchar,,01133908693,5,,Google Places API,2026-05-29
Tienda y Espacio Holistico by Maria Fernanda,Tienda Holística / Sahumerios,"Agüero 1211, C1708 Morón, Cdad. Autónoma de Buenos Aires, Argentina",Morón,Ciudad Autónoma de Buenos Aires,011 3814-0972,https://www.instagram.com/tienda_holistica_natural,https://maps.google.com/?cid=16356433391615009563,4.4,7,,lunes: Cerrado; martes: 9:30–13:30; miércoles: 9:30–13:30; jueves: 9:30–13:30; viernes: 9:30–13:30; sábado: 9:30–13:30; domingo: Cerrado,https://www.instagram.com/tienda_holistica_natural,,01138140972,7,,Google Places API,2026-05-29
Rincón Holistico,Tienda Holística / Sahumerios,"Av. Goycoechea 811, X5105 Villa Allende, Córdoba, Argentina",Villa Allende,Córdoba,0351 304-8441,https://www.instagram.com/rinconholisticova?igsh=MTByOWFjZXl0dDRuYQ==,https://maps.google.com/?cid=1957059332936336355,4.7,36,,"lunes: 9:30–13:00, 17:30–20:30; martes: 9:30–13:00, 17:30–20:30; miércoles: 9:30–13:00, 17:30–20:30; jueves: 9:30–13:00, 17:30–20:30; viernes: 9:30–13:00, 17:30–20:30; sábado: 9:30–13:30; domingo: Cerrado",https://www.instagram.com/rinconholisticova?igsh=MTByOWFjZXl0dDRuYQ==,,03513048441,8,,Google Places API,2026-05-29
Surya Tienda Holistica,Tienda Holística / Sahumerios,"Rauek 911, M5515 Maipú, Mendoza, Argentina",Maipú,Mendoza,0261 15-466-4195,https://suryatiendaholistica.com.ar/shop/,https://maps.google.com/?cid=5862883949360350548,5,30,,lunes: 10:00–18:00; martes: 10:00–18:00; miércoles: 10:00–18:00; jueves: 10:00–18:00; viernes: 10:00–18:00; sábado: 10:00–13:30; domingo: Cerrado,@suryatiendaholistica,,0261154664195,8,,Google Places API,2026-05-29
Tienda holística: abrazo iluminado,Tienda Holística / Sahumerios,"Mendoza 4930, B7113 La Lucila del Mar, Provincia de Buenos Aires, Argentina",La Lucila del Mar,Provincia de Buenos Aires,011 4717-0373,,https://maps.google.com/?cid=6165784441176698468,5,5,,lunes: 16:00–21:00; martes: 16:00–21:00; miércoles: 16:00–21:00; jueves: 16:00–21:00; viernes: 16:00–21:00; sábado: 10:00–21:00; domingo: 10:00–13:30,@tiendaholsticaabrazo,,01147170373,5,,Google Places API,2026-05-29
Faana - Tienda Holistica,Tienda Holística / Sahumerios,"Talcahuano 442, B7600 Mar del Plata, Provincia de Buenos Aires, Argentina",Mar del Plata,Provincia de Buenos Aires,0223 421-1435,https://faana.com.ar/,https://maps.google.com/?cid=12011645322067615340,5,1,,lunes: 16:00–20:00; martes: 16:00–20:00; miércoles: 16:00–20:00; jueves: 16:00–20:00; viernes: 16:00–20:00; sábado: 16:00–20:00; domingo: Cerrado,@faanatiendaholistica,,02234211435,7,,Google Places API,2026-05-29
Pasiflora.holistica,Tienda Holística / Sahumerios,"Neuquén 614, C1405 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,Ciudad Autónoma de Buenos Aires,011 7360-8971,https://pasifloratienda.tiendanegocio.com/,https://maps.google.com/?cid=8168609093107144996,4.8,29,,lunes: 11:00–19:30; martes: 11:00–19:30; miércoles: 11:00–19:30; jueves: 11:00–19:30; viernes: 11:00–19:30; sábado: 11:00–14:00; domingo: Cerrado,@pasifloraholistica,tpasiflora@gmail.com,01173608971,8,,Google Places API,2026-05-29
Jurema Tienda Holística,Tienda Holística / Sahumerios,"Av. 25 de Mayo 688, B1824 Lanús, Provincia de Buenos Aires, Argentina",Lanús,Provincia de Buenos Aires,011 15-3095-1128,https://walink.co/7fb33c,https://maps.google.com/?cid=16548504242761098433,5,1,,"lunes: 10:00–13:30, 17:00–20:00; martes: 10:00–13:30, 17:00–20:00; miércoles: 10:00–13:30, 17:00–20:00; jueves: 10:00–13:30, 17:00–20:00; viernes: 10:00–13:30, 17:00–20:00; sábado: 10:00–13:30, 17:00–20:00; domingo: Cerrado",@jurematiendaholstica,,0111530951128,7,,Google Places API,2026-05-29
Se Luz Tienda Holistica,Tienda Holística / Sahumerios,"65 2113 10, 46 y 47 742, B1900 La Plata, Provincia de Buenos Aires, Argentina",La Plata,Provincia de Buenos Aires,0221 200-5227,,https://maps.google.com/?cid=13592277361232231285,5,16,,"lunes: 9:00–13:00, 16:30–20:30; martes: 9:00–13:00, 16:30–20:30; miércoles: 9:00–13:30, 16:30–20:30; jueves: 9:00–13:00, 16:30–20:30; viernes: 9:00–13:00, 16:30–20:30; sábado: 9:30–13:00, 16:30–20:30; domingo: Cerrado",@seluztiendaholistica,,02212005227,5,,Google Places API,2026-05-29
